315,MNLGS24140-01OT,MANILA - JANITORIAL - OT - Jan 2024,2024-02-27,95854.55,2024-02-29,2024-02-29,,2024-05-15,2024-05-15
316,VMCGS24142-016,Valenzuela Metering Custodian  (OT)/Valenzuela Meter Warehouse Maintenance Services/January 1-31  2024,2024-03-06,6048,2024-03-06,2024-03-20,,2024-05-15,2024-05-15
317,CENGS24144-016,Central - Planning & Scheduling (OVERTIME )/ADMINISTRATIVE SUPPORT SERVICES/January 1-31 2024,2024-03-04,25429.35,2024-03-11,2024-03-18,,2024-05-15,2024-05-15
318,SPSGS24145-014,Sta Rosa Planning & Scheduling (OVERTIME)/ENCODING SERVICES/January 1-31 2024,2024-02-07,3246.3,2024-02-14,2024-02-21,,2024-05-15,2024-05-15
319,SPSGS24145-012,San Pablo Sector - Planning & Scheduling (Overtime)/ENCODING SERVICES/January 1-31 2024,2024-02-08,7141.86,2024-02-16,2024-02-23,,2024-05-15,2024-05-15
320,SPSGS24145-011,Dasmarinasrinas Sector - Planning & Scheduling (OVERTIME)/ENCODING SERVICES/January 1-31 2024,2024-02-12,6600.81,2024-02-19,2024-02-26,,2024-05-15,2024-05-15
321,NPSGS24146-044,Plaridel Planning & Scheduling (OT)/North Planning & Scheduling Encoding Services/January 1-31 2024,2024-02-27,4328.4,2024-02-28,2024-03-08,,2024-05-15,2024-05-15
322,NPSGS24146-046,Valenzuela (Planning & Scheduling) (OVERTIME)/North Planning & Scheduling Encoding Services./January 1-31 2024,2024-03-06,9576.59,2024-03-06,2024-03-20,,2024-05-15,2024-05-15
323,NPSGS24146-048,Balintawak Planning & Scheduling (OT)/North Planning & Scheduling Encoding Services/January 1-31 2024,2024-03-11,7953.44,2024-03-13,2024-03-23,,2024-05-15,2024-05-15
324,PTEGS24149-105,Transportation Expenses-Malate-Pasay BC - Metropoint Customer Center/Janitorial Services/January 1-31 2024,2024-02-05,780,2024-02-05,2024-02-05,,2024-05-15,2024-05-15
325,RZLGS24150-049,Rizal Admin (OT)/Administrative Support Services/January 1-31 2024,2024-02-21,12660.57,2024-02-28,2024-03-06,,2024-05-15,2024-05-15
326,RZLGS24150-051,Rizal C&M (OT)/Encoding Services/January 1-31 2024,2024-02-21,45015.36,2024-02-28,2024-03-06,,2024-05-15,2024-05-15
327,RZLGS24150-052,Rizal Construction 1 (OT)/Encoding Services/January 1-31 2024,2024-02-21,22128.95,2024-02-28,2024-03-06,,2024-05-15,2024-05-15
328,RZLGS24150-053,Rizal Construction 2 (OT)/Encoding Services/January 1-31 2024,2024-02-21,20397.59,2024-02-28,2024-03-06,,2024-05-15,2024-05-15
329, RZLGS24151-016,WAREHOUSE MAINTENANCE SERVICES/RIZAL METER OT/JANUARY 1-31  2024,2024-02-16,14580,2024-02-26,2024-03-11,,2024-05-15,2024-05-15
330,RZLGS24152-01OT,RIZAL - JANITORIAL - OT - Jan 2024,2024-02-27,29844.37,2024-02-29,2024-02-29,,2024-05-15,2024-05-15
331,CENGS24153-016,San Joaquin - CSA -SYSTEM IMPROVEMENT (OVERTIME )/Encoding Services/January 1-31 2024,2024-03-04,28837.97,2024-03-11,2024-03-18,,2024-05-15,2024-05-15
332, MNLGS24154-145,ENCODING SERVICES/MANILA METER OT/JANUARY 1-31  2024,2024-02-07,17746.44,2024-02-15,2024-02-29,,2024-05-15,2024-05-15
333, MNLGS24154-146,ENCODING SERVICES/MANILA METER OT/JANUARY 1-31  2024,2024-02-07,14608.35,2024-02-15,2024-02-29,,2024-05-15,2024-05-15
334, MNLGS24154-147,ENCODING SERVICES/MANILA METER OT/JANUARY 1-31  2024,2024-02-07,17028,2024-02-15,2024-02-29,,2024-05-15,2024-05-15
335, MNLGS24154-148,ENCODING SERVICES/MANILA METER OT/JANUARY 1-31  2024,2024-02-07,9630.69,2024-02-15,2024-02-29,,2024-05-15,2024-05-15
336,MNLGS24154-149,ENCODING SERVICES/MANILA METER OT/JANUARY 1-31  2024,2024-02-07,17097.18,2024-02-15,2024-02-29,,2024-05-15,2024-05-15
337,MNLGS24154-150,ENCODING SERVICES/MANILA METER OT/JANUARY 1-31  2024,2024-02-07,10388.16,2024-02-15,2024-02-29,,2024-05-15,2024-05-15
338,MNLGS24154-151,ENCODING SERVICES/MANILA METER OT/JANUARY 1-31  2024,2024-02-07,15744.56,2024-02-15,2024-02-29,,2024-05-15,2024-05-15
339,MNLGS24154-152,ENCODING SERVICES/MANILA METER OT/JANUARY 1-31  2024,2024-02-07,3300.41,2024-02-15,2024-02-29,,2024-05-15,2024-05-15
340,MNLGS24154-153,ENCODING SERVICES/MANILA METER OT/JANUARY 1-31  2024,2024-02-07,17692.34,2024-02-15,2024-02-29,,2024-05-15,2024-05-15
341,MNLGS24154-154,MANILA METERING SECURITY INSPECTION/MANILA CMS OT/JANUARY 1-31  2024,2024-02-07,5843.34,2024-02-15,2024-02-29,,2024-05-15,2024-05-15
342,MNLGS24154-155,MANILA METERING SECURITY INSPECTION/MANILA CMS OT/JANUARY 1-31  2024,2024-02-07,5843.34,2024-02-15,2024-02-29,,2024-05-15,2024-05-15
343, MNLGS24154-156,MANILA METERING SECURITY INSPECTION/MANILA CMS OT/JANUARY 1-31  2024,2024-02-07,5335.44,2024-02-15,2024-02-29,,2024-05-15,2024-05-15
344, MNLGS24154-157,MANILA METERING SECURITY INSPECTION/MANILA CMS OT/JANUARY 1-31  2024,2024-02-07,11686.68,2024-02-15,2024-02-29,,2024-05-15,2024-05-15
345, MNLGS24154-158,MANILA METERING SECURITY INSPECTION/MANILA CMS OT/JANUARY 1-31  2024,2024-02-07,6709.02,2024-02-15,2024-02-29,,2024-05-15,2024-05-15
346, MNLGS24154-159,MANILA METERING SECURITY INSPECTION/MANILA CMS OT/JANUARY 1-31  2024,2024-02-07,10279.95,2024-02-15,2024-02-29,,2024-05-15,2024-05-15
347, MNLGS24154-160,MANILA METERING SECURITY INSPECTION/MANILA CMS OT/JANUARY 1-31  2024,2024-02-07,10496.37,2024-02-15,2024-02-29,,2024-05-15,2024-05-15
348, MNLGS24154-161,MANILA METERING SECURITY INSPECTION/MANILA CMS OT/JANUARY 1-31  2024,2024-02-07,4274.3,2024-02-15,2024-02-29,,2024-05-15,2024-05-15
349, MNLGS24154-162,MANILA METERING SECURITY INSPECTION/MANILA CMS OT/JANUARY 1-31  2024,2024-02-07,9738.9,2024-02-15,2024-02-29,,2024-05-15,2024-05-15
350, SJOGS24154-113,ENCODING SERVICES/SAN JOAQUIN METERING SERVICES OT/JANUARY 1-31  2024,2024-02-07,7682.91,2024-02-15,2024-02-29,,2024-05-15,2024-05-15
351, SJOGS24154-114,ENCODING SERVICES/SAN JOAQUIN METERING SERVICES OT/JANUARY 1-31  2024,2024-02-07,6709.02,2024-02-15,2024-02-29,,2024-05-15,2024-05-15
352, SJOGS24154-115 ,ENCODING SERVICES/SAN JOAQUIN METERING SERVICES OT/JANUARY 1-31  2024,2024-02-07,9630.69,2024-02-15,2024-02-29,,2024-05-15,2024-05-15
353, SJOGS24154-116,ENCODING SERVICES/SAN JOAQUIN METERING SERVICES OT/JANUARY 1-31  2024,2024-02-07,6817.23,2024-02-15,2024-02-29,,2024-05-15,2024-05-15
354, SJOGS24154-117,ENCODING SERVICES/SAN JOAQUIN METERING SERVICES OT/JANUARY 1-31  2024,2024-02-07,9738.9,2024-02-15,2024-02-29,,2024-05-15,2024-05-15
355, SJOGS24154-118,ENCODING SERVICES/SAN JOAQUIN METERING SERVICES OT/JANUARY 1-31  2024,2024-02-07,11686.68,2024-02-15,2024-02-29,,2024-05-15,2024-05-15
356, SJOGS24154-119,ENCODING SERVICES/SAN JOAQUIN METERING SERVICES OT/JANUARY 1-31  2024,2024-02-07,14076.48,2024-02-15,2024-02-29,,2024-05-15,2024-05-15
357, SJOGS24154-120,ENCODING SERVICES/SAN JOAQUIN METERING SERVICES OT/JANUARY 1-31  2024,2024-02-07,9955.32,2024-02-15,2024-02-29,,2024-05-15,2024-05-15
358, SJOGS24154-121,ENCODING SERVICES/SAN JOAQUIN METERING SECURITY OT/JANUARY 1-31  2024,2024-02-07,6492.6,2024-02-15,2024-02-29,,2024-05-15,2024-05-15
359, SJOGS24154-122,ENCODING SERVICES/SAN JOAQUIN METERING SECURITY OT/JANUARY 1-31  2024,2024-02-07,10063.53,2024-02-15,2024-02-29,,2024-05-15,2024-05-15
360, SJOGS24154-123,ENCODING SERVICES/SAN JOAQUIN METERING SECURITY OT/JANUARY 1-31  2024,2024-02-07,7791.12,2024-02-15,2024-02-29,,2024-05-15,2024-05-15
361, SJOGS24154-124,ENCODING SERVICES/SAN JOAQUIN METERING SECURITY OT/JANUARY 1-31  2024,2024-02-07,4111.98,2024-02-15,2024-02-29,,2024-05-15,2024-05-15
362, SJOGS24154-125,ENCODING SERVICES/SAN JOAQUIN METERING SECURITY OT/JANUARY 1-31  2024,2024-02-07,6384.39,2024-02-15,2024-02-29,,2024-05-15,2024-05-15
363, SJOGS24154-126,ENCODING SERVICES/SAN JOAQUIN METERING SECURITY OT/JANUARY 1-31  2024,2024-02-07,9306.06,2024-02-15,2024-02-29,,2024-05-15,2024-05-15
364,SJOGS24155-086,San Joaquin - Admin (OVERTIME)/ADMINISTRATIVE SUPPORT SERVICES/January 1-31 2024,2024-03-04,31056.27,2024-03-11,2024-03-18,,2024-05-15,2024-05-15
365,SJOGS24155-088,San Joaquin - Maintenance (OVERTIME)/Encoding Services/January 1-31 2024,2024-03-04,31705.53,2024-03-11,2024-03-18,,2024-05-15,2024-05-15
366,SJOGS24155-090,San Joaquin - Construction Team 1 (OVERTIME)/Administrative Support/January 1-31 2024,2024-03-04,19586.01,2024-03-11,2024-03-18,,2024-05-15,2024-05-15
367,SJOGS24155-092,San Joaquin - Construction Team 2 (OVERTIME)/Encoding Services/January 1-31 2024,2024-03-04,15203.51,2024-03-11,2024-03-18,,2024-05-15,2024-05-15
368,SJOGS24155-094,San Joaquin - Operation (OVERTIME)/Encoding Services/January 1-31 2024,2024-03-04,68373.72,2024-03-11,2024-03-18,,2024-05-15,2024-05-15
369,SJOGS24156-016,WAREHOUSE MAINTENANCE/SAN JOAQUIN - METERING OT/JANUARY 1-31  2024,2024-02-07,10368,2024-02-15,2024-02-29,,2024-05-15,2024-05-15
370,SJOGS24157-01OT,SN JOAQUIN - JANITORIAL - OT - Jan 2024,2024-02-27,96734.1,2024-02-29,2024-02-29,,2024-05-15,2024-05-15
371,SROGS24164-044,ENCODING SERVICES/STA. ROSA SECTOR - METERING SERVICES OT/JANUARY 1-31  2024,2024-04-02,47050.68,2024-04-08,2024-04-22,,2024-05-15,2024-05-15
372, PRQGS24164-041 ,ENCODING SERVICES/PARANAQUE SECTOR - METERING SECURITY OT/JANUARY 1-31  2024,2024-04-02,25959.06,2024-04-08,2024-04-22,,2024-05-15,2024-05-15
373, SROGS24164-043 ,ENCODING SERVICES/SMSS - STA. ROSA METERING SECURITY OT/JANUARY 1-31  2024,2024-04-02,45244.98,2024-04-08,2024-04-22,,2024-05-15,2024-05-15
374, PRQGS24164-042,ENCODING SERVICES/PARANAQUE SECTOR - METERING SERVICES OT/JANUARY 1-31  2024,2024-04-02,27518.49,2024-04-08,2024-04-22,,2024-05-15,2024-05-15
375,DASGS24164-037,ENCODING SERVICES/SMSS - DASMARINAS METERING SECURITY OT/JANUARY 1-31  2024,2024-04-02,16657.02,2024-04-08,2024-04-22,,2024-05-15,2024-05-15
376, SPAGS24164-040,ENCODING SERVICES/SAN PABLO SECTOR - METERING SERVICES OT/JANUARY 1-31  2024,2024-04-02,35043.39,2024-04-08,2024-04-22,,2024-05-15,2024-05-15
377, DASGS24164-038 ,ENCODING SERVICES/DASMARINAS SECTOR - METERING SERVIICES OT/JANUARY 1-31  2024,2024-04-02,38196.12,2024-04-08,2024-04-22,,2024-05-15,2024-05-15
378,SPAGS24164-039,ENCODING SERVICES/SMSS - SAN PABLO METERING SECURITY OT/JANUARY 1-31  2024,2024-04-02,5626.92,2024-04-08,2024-04-22,,2024-05-15,2024-05-15
379,SROGS24166-010,Sta. Rosa Sector -  Encoding (OT)/ENCODING SERVICES/January 1-31 2024,2024-02-07,64251.48,2024-02-14,2024-02-21,,2024-05-15,2024-05-15
380,DASGS24167-074,Dasmarinasrinas Sector - Construction 1 /ENCODING SERVICES (OVERTIME)/January 1-31 2024,2024-02-12,22686.57,2024-02-19,2024-02-26,,2024-05-15,2024-05-15
381,DASGS24167-076,Dasmarinasrinas Sector - Construction 2 /ENCODING SERVICES (OVERTIME)/January 1-31 2024,2024-02-12,4707.14,2024-02-19,2024-02-26,,2024-05-15,2024-05-15
382,DASGS24167-078,Dasmarinasrinas Sector - MAINTENANCE (OVERTIME)/ENCODING SERVICES/January 1-31 2024,2024-02-12,19261.38,2024-02-19,2024-02-26,,2024-05-15,2024-05-15
383,DASGS24167-080,Dasmarinasrinas Sector - Operations SIT 2-4 /ENCODING SERVICES (OVERTIME)/January 1-31 2024,2024-02-12,43879.16,2024-02-19,2024-02-26,,2024-05-15,2024-05-15
384,SCAGS24174-016,San Joaquin - SCADA Admin (Overtime)/Administrative Support Services/January 1-31 2024,2024-02-02,649.26,2024-02-02,2024-02-02,,2024-05-15,2024-05-15
385,PSPGS24175-058,San Joaquin - PSP-OH ADMIN (Overtime)/Administrative Support Services/January 1-31 2024,2024-02-02,2055.99,2024-02-02,2024-02-09,,2024-05-15,2024-05-15
386,PSPGS24175-062,San Joaquin - PSP-PSAS ENGR (Overtime)/Engineering Services/January 1-31 2024,2024-02-02,3771.84,2024-02-02,2024-02-09,,2024-05-15,2024-05-15
387,STLGS24176-016,San Joaquin - Sub-Transmission Lines -3 Sector (Overtime)/Administrative Support Services/January 1-31 2024,2024-02-02,26349.14,2024-02-02,2024-02-02,,2024-05-15,2024-05-15
388,SUBGS24177-016,San Joaquin - Substation Admin (Overtime)/Administrative Support Services/January 1-31 2024,2024-02-02,16122.86,2024-02-02,2024-02-09,,2024-05-15,2024-05-15
389,TESGS24178-072,San Joaquin - Mechanical & Chemical Testing (Overtime)/Encoding Services/January 1-31 2024,2024-02-02,2055.99,2024-02-02,2024-02-09,,2024-05-15,2024-05-15
390,TESGS24178-076,San Joaquin - Electrical Testing (Overtime)/Encoding Services/January 1-31 2024,2024-02-02,8007.54,2024-02-02,2024-02-09,,2024-05-15,2024-05-15
391,TESGS24178-078,San Joaquin - Electrical Testing (Overtime)/Engineering Services/January 1-31 2024,2024-02-02,11424,2024-02-02,2024-02-09,,2024-05-15,2024-05-15
392,TESGS24178-080,San Joaquin - Electrical Testing (Overtime)/Administrative Support Services/January 1-31  2024,2024-02-02,5302.29,2024-02-02,2024-02-09,,2024-05-15,2024-05-15
393,PRQGS24192-016,WAREHOUSE MAINTENANCE SERVICES/PARANAQUE SECTOR - METERING MATERIALSMAN OT /JANUARY 1-31  2024,2024-04-02,7236,2024-04-08,2024-04-22,,2024-05-15,2024-05-15
394,SPAGS24193-016,WAREHOUSE MAINTENANCE SERVICES/SAN PABLO SECTOR - METER WAREHOUSE MAINTENANCE OT/JANUARY 1-31  2024,2024-04-02,6156,2024-04-08,2024-04-22,,2024-05-15,2024-05-15
395,OHSGS24196-072,OH-STS (Testing) -Overtime/Encoding Services/January 1-31 2024,2024-02-02,1190.31,2024-02-02,2024-02-09,,2024-05-15,2024-05-15
396,OHSGS24196-074,OH-STS (PSP) -Overtime/Encoding Services/January 1-31 2024,2024-02-02,2838,2024-02-02,2024-02-09,,2024-05-15,2024-05-15
397,OHSGS24196-076,OH-STS (Sub-Transmission Line)- Overtime/Encoding Services/January 1-31 2024,2024-02-02,3029.88,2024-02-02,2024-02-09,,2024-05-15,2024-05-15
398,OHSGS24196-078,OH-STS (Substation)- Overtime/Encoding Services/January 1-31 2024,2024-02-02,2380.62,2024-02-02,2024-02-09,,2024-05-15,2024-05-15
399,MWCFS24049-01,MWCI - Building Maintenance Services for 3 years (Team 1),2024-02-23,211494.04,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
400,MWCFS24049-02,MWCI - Building Maintenance Services for 3 years (Team 2),2024-02-23,90336.01,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
401,MWCFS24049-03,MWCI - Building Maintenance Services for 3 years (Team 3),2024-02-23,90336.01,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
402,PLAFS24026-01LS,PLARIDEL - FACILITIES - LSCP - Jan 2024,2024-02-06,324431.48,2024-02-21,2024-02-23,,2024-05-15,2024-05-15
403,VALFS24027-01LS,VALENZUELA - FACILITIES - LSCP - Jan 2024,2024-02-06,509132.35,2024-02-07,2024-02-09,,2024-05-15,2024-05-15
404,ALATS24053-01LS,PARANAQUE - FLEET - LSCP - Jan 2024,2024-02-22,228707.8,2024-03-01,2024-03-06,,2024-05-15,2024-05-15
405,BALFS24028-01LS,BALINTAWAK- FACILITIES - LSCP - Jan 2024,2024-02-06,371714.08,2024-02-07,2024-02-07,,2024-05-15,2024-05-15
406,PRQFS24029-01LS,PARANAQUE - FACILITIES - LSCP - Jan 2024,2024-02-22,323951.46,2024-03-01,2024-03-06,,2024-05-15,2024-05-15
407,BALTS24054-01-CM,BALINTAWAK FLEET,2024-02-22,10818.84,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
408,BALTS24054-01LS,BALINTAWAK- FLT- LSCP - Jan 2024,2024-02-06,279715.3,2024-02-07,2024-02-09,,2024-05-15,2024-05-15
409,DASTS24055-01LS,DASMARINAS - FLEET - LSCP - Jan 2024,2024-02-22,301085.9,2024-03-01,2024-03-06,,2024-05-15,2024-05-15
410,MNLWH24001-121,Meralco Manila Warehousing Project,2024-01-31,689977.16,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
411,MNLWH24001-126,Meralco Manila Warehousing Project,2024-01-31,689977.16,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
412,RZLWH24002-122,Meralco Rizal Warehousing Project,2024-01-31,646853.59,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
413,RZLWH24002-127,Meralco Rizal Warehousing Project,2024-01-31,646853.59,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
414,MNLTS2456-01LS,MANILA - FLT - LSCP - Jan 2024,2024-02-05,277648.93,2024-02-06,2024-02-06,,2024-05-15,2024-05-15
415,ORTTS2457-01LS,ORTIGAS - FLT - LSCP - Jan 2024,2024-02-05,491043.37,2024-02-06,2024-02-06,,2024-05-15,2024-05-15
416,DASFS24030-01LS,DASMARINAS - FACILITIES - LSCP - Jan 2024,2024-02-22,370632.92,2024-03-01,2024-03-06,,2024-05-15,2024-05-15
417,PSGWH24003-123,Meralco Pasig Warehousing Project,2024-01-31,733100.73,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
418,PSGWH24003-128,Meralco Pasig Warehousing Project,2024-01-31,733100.73,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
419,ORTWH24004-124,Meralco Ortigas Warehousing Project,2024-01-31,237179.65,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
420,ORTWH24004-129,Meralco Ortigas Warehousing Project,2024-01-31,237179.65,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
421,KAMWH24005-125,Meralco Kamias Warehousing Project,2024-01-31,172494.29,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
422,KAMWH24005-130,Meralco Kamias Warehousing Project,2024-01-31,172494.29,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
423,SROFS24031-01LS,STA ROSA - FACILITIES - LSCP - Jan 2024,2024-02-22,371819.91,2024-03-01,2024-03-06,,2024-05-15,2024-05-15
424,PRQWH24006-145,Meralco Paranaque Warehousing Project,2024-01-31,591110.18,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
425,PRQWH24006-151,Meralco Paranaque Warehousing Project,2024-01-31,591110.18,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
426,PLATS24058-1-CM,PLARIDEL FLEET,2024-02-22,2574.71,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
427,PLATS24058-01LS,PLARIDEL - FLT- LSCP - Jan 2024,2024-02-06,252484.9,2024-02-21,2024-02-23,,2024-05-15,2024-05-15
428,CAVWH24007-146,Meralco Cavite Warehousing Project,2024-01-31,991539.65,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
429,CAVWH24007-152,Meralco Cavite Warehousing Project,2024-01-31,991539.65,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
430,SPAFS24032-01LS,SN PABLO - FACILITIES - LSCP - Jan 2024,2024-02-22,301040.1,2024-03-01,2024-03-06,,2024-05-15,2024-05-15
431,SPAWH24008-147,Meralco San Pablo Warehousing Project,2024-01-31,648314.39,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
432,SPAWH24008-153,Meralco San Pablo Warehousing Project,2024-01-31,648314.39,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
433,SROWH24009-148,Meralco Sta Rosa Warehousing Project,2024-01-31,800858.95,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
434,SROWH24009-154,Meralco Sta Rosa Warehousing Project,2024-01-31,800858.95,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
435,RZLTS2459-01LS,SN RIZAL - FLT - LSCP - Jan 2024,2024-02-05,257168.71,2024-02-06,2024-02-06,,2024-05-15,2024-05-15
436,RZLFS24033-01LS,SN RIZAL - FACILITIES - LSCP - Jan 2024,2024-02-02,417467.75,2024-02-05,2024-02-06,,2024-05-15,2024-05-15
437,BATWH24010-149,Meralco Batangas Warehousing Project,2024-01-31,171612.63,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
438,BATWH24010-155,Meralco Batangas Warehousing Project,2024-01-31,171612.63,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
439,SJOTS2460-01LS,SN JOAQUIN - FLT - LSCP - Jan 2024,2024-02-05,402141.02,2024-02-06,2024-02-06,,2024-05-15,2024-05-15
440,PAGWH24011-150,Meralco Pagbilao Warehousing Project,2024-01-31,171612.63,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
441,PAGWH24011-156,Meralco Pagbilao Warehousing Project,2024-01-31,171612.63,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
442,SPATS24061-01LS,SN PABLO - FLEET - LSCP - Jan 2024,2024-02-22,232638.63,2024-03-01,2024-03-06,,2024-05-15,2024-05-15
443,KAMWH24012-053,Meralco Kamuning Substation Support Warehousing Project,2024-01-31,429708.18,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
444,MNLFS24034-01LS,MANILA - FACILITIES - LSCP - Jan 2024,2024-02-02,435181.55,2024-02-05,2024-02-06,,2024-05-15,2024-05-15
445,SROTS24062-01LS,STA ROSA - FLEET - LSCP - Jan 2024,2024-02-22,304901.75,2024-03-01,2024-03-06,,2024-05-15,2024-05-15
446,SJOFS24035-01LS,SN JOAQUIN - FACILITIES - LSCP - Jan 2024,2024-02-02,50255.8,2024-02-05,2024-02-06,,2024-05-15,2024-05-15
447,VALFLT24063-01-CM,VALENZUELA FLEET,2024-02-22,1903.78,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
448,VALTS24063-01LS,VALENZUELA - FLT - LSCP - Jan 2024,2024-02-06,321956.33,2024-02-07,2024-02-09,,2024-05-15,2024-05-15
449,MOCFS2436-01LS,MERALCO ORTIGAS - SKILLED MAINTENANCE ALL AREAS - LSCP - Jan 2024,2024-02-02,4680014.1,2024-02-02,2024-02-02,,2024-05-15,2024-05-15
450,B&GPWBSE-24-001,MERALCO ORTIGAS - FACILITIES ( POWERBASE)  - LSCP - Jan 2024,2024-02-02,128088.8,2024-02-02,2024-02-02,,2024-05-15,2024-05-15
451,MOCWH2419-01LS,MERALCO ORTIGAS - FACILITIES ( WAREHOUSE )  - LSCP - Jan 2024,2024-02-02,284194.11,2024-02-02,2024-02-02,,2024-05-15,2024-05-15
452,B&GBO-24-01LS,MERALCO ORTIGAS - FACILITIES ( BASKET OPERATORS)  - LSCP - Jan 2024,2024-02-02,110835,2024-02-02,2024-02-02,,2024-05-15,2024-05-15
453,MOCFS2437-01LS,MERALCO ORTIGAS - PROJECTS & CORPORATE EVENTS  - LSCP - Jan 2024,2024-02-02,1419995.85,2024-02-02,2024-02-02,,2024-05-15,2024-05-15
454,ICTWH24020-022,Meralco-ICT Warehouse at TSB & Kamias,2024-01-31,103580.64,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
455,B&GGHD-24-001,MERALCO FACILITIES - B&G GARBAGE HAULING - LSCP - Jan 2024,2024-04-04,457728.48,2024-04-04,2024-04-04,,2024-05-15,2024-05-15
456,FACWSS-24-001,MERALCO FACILITIES - WASTE SEGREGATION -  LSCP - Jan 2024,2024-04-01,167044.14,2024-04-01,2024-04-01,,2024-05-15,2024-05-15
457,PLAWH24022-145,Meralco Plaridel Warehousing Project,2024-01-07,500136.08,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
458,PLAWH24022-148,Meralco Plaridel Warehousing Project,2024-01-15,500136.08,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
459,PLAWH24022-151,Meralco Plaridel Warehousing Project,2024-01-23,500136.08,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
460,PLAWH24022-154,Meralco Plaridel Warehousing Project,2024-01-31,500136.08,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
461,ALATS24064-01LS,PARANAQUE - TWE - LSCP - Jan 2024,2024-02-22,103696.82,2024-03-01,2024-03-06,,2024-05-15,2024-05-15
462,VALWH24023-146,Meralco Valenzuela Warehousing Project,2024-01-07,434900.94,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
463,VALWH24023-149,Meralco Valenzuela Warehousing Project,2024-01-15,434900.94,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
464,VALWH24023-152,Meralco Valenzuela Warehousing Project,2024-01-23,434900.94,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
465,VALWH24023-155,Meralco Valenzuela Warehousing Project,2024-01-31,434900.94,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
466,BALTS24065-01LS,BALINTAWAK- TWE- LSCP - Jan 2024,2024-02-06,79704.01,2024-02-07,2024-02-09,,2024-05-15,2024-05-15
467,BALWH24024-147,Meralco Balintawak Warehousing Project,2024-01-07,500136.08,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
468,BALWH24024-150,Meralco Balintawak Warehousing Project,2024-02-15,500136.08,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
469,BALWH24024-153,Meralco Balintawak Warehousing Project,2024-01-23,500136.08,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
470,BALWH24024-156,Meralco Balintawak Warehousing Project,2024-01-31,500136.08,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
471,DASTS24066-01LS,DASMARINAS - TWE - LSCP - Jan 2024,2024-02-22,56537.18,2024-03-01,2024-03-06,,2024-05-15,2024-05-15
472,MIEWH24021-023,Miescor-Warehouseman for Miescor Trading & UAM,2024-01-31,30666.07,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
473,MNLTS2467-01LS,MANILA - TWE - LSCP - Jan 2024,2024-02-05,174089.35,2024-02-05,2024-02-06,,2024-05-15,2024-05-15
474,RAKWH24014-020,Radius Kamias Warehousing Project,2024-01-31,59463.46,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
475,RABWH24015-018,Radius BSC Warehousing Project,2024-01-31,59463.46,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
476,PLATS24068-01LS,PLARIDEL - TWE- LSCP - Jan 2024,2024-02-06,79721.54,2024-02-21,2024-02-23,,2024-05-15,2024-05-15
477,RAMWH24016-041,Radius Mandaluyong Warehousing Project,2024-01-31,59463.46,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
